beer_name,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv,beer_style,brewery_name,review_count,style_embed
He'Brew Rejewvenator (Year Of The Date) 2009,3.63953488372093,3.8197674418604652,3.866279069767442,3.7848837209302326,3.808139534883721,7.8,American Strong Ale,Shmaltz Brewing Company,86,-0.3154928982257843
He'Brew Rejewvenator (Year Of The Fig) 2008,3.6077586206896552,3.7198275862068964,3.663793103448276,3.6767241379310347,3.685344827586207,7.8,American Strong Ale,Shmaltz Brewing Company,116,-0.3154928982257843
He'Brew Rejewvenator (Year Of The Grape) 2010,3.6277777777777778,3.783333333333333,3.7055555555555557,3.5722222222222224,3.6222222222222222,8.2,Doppelbock,Shmaltz Brewing Company,90,0.4923686683177948
Head Knocker,4.0,3.75,4.0,3.75,4.0,10.82,English Barleywine,Vintage 50 Restaurant And Brew Lounge,2,0.0043510496616363525
Head Rush,4.0,4.0,4.0,4.0,4.0,6.0,American Brown Ale,SBC Restaurant & Brewery - Hamden,1,-0.33238473534584045
Head Shake,4.166666666666667,4.75,4.416666666666667,4.416666666666667,4.833333333333333,8.75,American Double / Imperial IPA,Barley Brown's Brewpub,6,-0.2876265347003937
Head Smashed In,4.0,4.0,4.0,4.0,4.5,7.5,Doppelbock,Big Hole Brewing Company,1,0.4923686683177948
Headbangerz Brown Ale,3.611111111111111,3.425925925925926,3.814814814814815,3.4444444444444446,3.388888888888889,4.8,English Brown Ale,Bavarian Barbarian Brewing Company,27,-0.2564704120159149
Headless Horseman Pumpkin Ale,3.25,3.625,3.375,3.0,3.375,5.0,Pumpkin Ale,The Merchant Ale House Restaurant & Brewpub,4,-0.16292431950569153
Headless Peg,3.0,4.0,4.0,3.5,4.5,4.5,English Pale Ale,Bowland Beer Company Limited,1,-0.2627007067203522
Headplant Pale Ale,3.5,3.5,3.5,4.5,3.5,4.720000000000001,English Pale Ale,Lone Peak Brewery,1,-0.2627007067203522
Headstrong Black & Tan,2.7142857142857144,2.761904761904762,3.9047619047619047,2.761904761904762,2.8333333333333335,5.5,Black & Tan,Big Hole Brewing Company,21,0.1777336448431015
Headstrong Munich Lager,3.1363636363636362,2.8636363636363638,3.3181818181818183,3.1363636363636362,2.9545454545454546,5.7,Munich Helles Lager,Big Hole Brewing Company,11,0.29436808824539185
Headstrong Pale Ale,3.4571428571428573,3.4357142857142855,3.5714285714285716,3.442857142857143,3.4214285714285713,5.2,English Pale Ale,Big Hole Brewing Company,70,-0.2627007067203522
Headwall Alt,3.8209876543209877,3.574074074074074,3.888888888888889,3.7098765432098766,3.734567901234568,4.75,Altbier,Tuckerman Brewing Co.,81,0.5084108114242554
Heady Topper,4.6257995735607675,4.660980810234541,4.163113006396588,4.405117270788913,4.608742004264393,8.0,American Double / Imperial IPA,The Alchemist,469,-0.2876265347003937
Heart Of Darkness,4.5,4.5,3.5,4.5,4.5,8.879999999999999,Russian Imperial Stout,Great Divide Brewing Company,1,-0.049226313829422
Heart Of Darkness Raspberry Stout,3.8333333333333335,3.3333333333333335,3.0,3.6666666666666665,3.8333333333333335,5.3757142857142854,Fruit / Vegetable Beer,Harmon Restaurant & Brewery,3,-0.01621389389038086
Heart Of Gold,4.375,4.0,4.125,4.125,4.125,10.0,Wheatwine,Perennial Artisan Ales,4,0.09056639671325684
Heart Shaped Box,4.2,4.4,4.2,4.05,4.05,6.8,American Stout,Oakshire Brewing,10,-0.22222724556922913
Heartbeat,4.0,3.0,4.0,4.0,4.0,4.0,English Bitter,Wentworth Brewery Limited,1,0.18195044994354248
Heartlake Dubbel,3.0,3.0,3.5,3.5,3.0,8.0,Dubbel,Glenwood Canyon Brewing / Canyon Brew Pub,1,0.40801912546157837
Heartland Belgian Black Cherry Stout,4.166666666666667,3.8333333333333335,3.8333333333333335,4.333333333333333,4.166666666666667,5.3757142857142854,Fruit / Vegetable Beer,Heartland Brewery Union Square,3,-0.01621389389038086
Heartland Big Belgian Blonde Ale,4.0,4.0,4.0,4.0,3.5,7.5,Belgian Pale Ale,Heartland Brewery Union Square,1,-0.17921850085258484
Heartland Black IPA,2.5,2.5,2.5,2.5,2.5,6.5,American Black Ale,Heartland Brewery Union Square,1,-0.33364155888557434
Heartland Bourbon Aged Raspberry Stout,3.5,3.5,4.0,3.5,3.5,5.0,American Stout,Heartland Brewery Union Square,1,-0.22222724556922913
Heartland Brewery Alpha Male Wheat Ale,3.0,3.5,3.0,3.5,3.5,5.071428571428571,American Pale Wheat Ale,Heartland Brewery Union Square,1,-0.30808117985725403
Heartland Brewery Barnstormer Trippel,3.75,4.0,3.75,3.75,4.25,7.0,Tripel,Heartland Brewery Union Square,2,0.4301151633262634
Heartland Brewery Bavarian Black Lager,4.0,3.5833333333333335,4.208333333333333,3.875,4.125,6.5,Schwarzbier,Heartland Brewery Union Square,12,0.5450350046157837
Heartland Brewery Belgian Chocolate L'Orange,3.5,3.5,4.0,3.5,3.0,8.5,Belgian Strong Dark Ale,Heartland Brewery Union Square,1,-0.16589781641960144
Heartland Brewery Belgian Chocolate Wit,4.25,3.75,3.75,4.0,4.0,6.5,Witbier,Heartland Brewery Union Square,2,0.44524097442626953
Heartland Brewery Berry Champagne Ale,3.0,3.3333333333333335,3.5,3.5,3.3333333333333335,5.7,American Amber / Red Lager,Heartland Brewery Union Square,3,-0.13555514812469482
Heartland Brewery Buffalo Bock,3.7857142857142856,3.642857142857143,3.7857142857142856,3.7142857142857144,3.7857142857142856,7.039999999999999,Bock,Heartland Brewery Union Square,7,0.4529855251312256
Heartland Brewery Cornhusker Lager,3.0,2.739130434782609,3.130434782608696,3.0217391304347827,2.8043478260869565,5.0,American Adjunct Lager,Heartland Brewery Union Square,23,0.043954282999038696
Heartland Brewery Dunkelweizen,3.5,3.5,3.25,3.5,3.75,5.25,Dunkelweizen,Heartland Brewery Union Square,2,0.5173115134239197
Heartland Brewery Empire Premium Beer,3.5,3.25,3.25,3.25,3.4166666666666665,5.5,Czech Pilsener,Heartland Brewery Union Square,6,0.6284887790679932
Heartland Brewery Farmer Jon's Oatmeal Stout,3.933333333333333,3.8,4.05,3.8916666666666666,3.925,6.0,Oatmeal Stout,Heartland Brewery Union Square,60,-0.09642744064331055
Heartland Brewery French Toast Ale,3.6666666666666665,3.8333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,7.040000000000001,Saison / Farmhouse Ale,Heartland Brewery Union Square,3,-0.23191258311271667
Heartland Brewery Fresh Hop Amber Lager,3.5,3.5,4.0,3.5,3.5,5.25,American Amber / Red Lager,Heartland Brewery Union Square,1,-0.13555514812469482
Heartland Brewery Full Moon Barleywine,3.6875,3.625,3.8125,3.5,3.625,10.0,American Barleywine,Heartland Brewery Union Square,8,-0.10246458649635315
Heartland Brewery Grateful Red Lager,2.923076923076923,2.8461538461538463,3.269230769230769,2.923076923076923,2.8076923076923075,5.700000000000001,American Adjunct Lager,Heartland Brewery Union Square,13,0.043954282999038696
Heartland Brewery Harvest Wheat,3.08,3.08,3.26,3.16,3.0,5.071428571428571,American Pale Wheat Ale,Heartland Brewery Union Square,25,-0.30808117985725403
Heartland Brewery HefeWeizen,3.25,3.75,4.25,3.25,3.25,4.5,Hefeweizen,Heartland Brewery Union Square,2,0.6190725564956665
Heartland Brewery Indian River Light,3.1666666666666665,3.1944444444444446,3.0833333333333335,3.0,3.1666666666666665,4.25,American Pale Ale (APA),Heartland Brewery Union Square,18,-0.3648636043071747
Heartland Brewery Indiana Pale Ale,3.5568181818181817,3.477272727272727,3.6136363636363638,3.5,3.5,5.9,American IPA,Heartland Brewery Union Square,44,-0.28257158398628235
Heartland Brewery Indy 500 Pale Ale,3.772727272727273,3.5,3.6363636363636362,3.8636363636363638,3.6818181818181817,5.75,American Pale Ale (APA),Heartland Brewery Union Square,11,-0.3648636043071747
Heartland Brewery Kelly's Irish Red,3.375,3.875,4.25,3.25,3.5,5.5,Irish Red Ale,Heartland Brewery Union Square,4,-0.23761996626853943
Heartland Brewery Matrimony Ale,4.0,4.0,4.0,3.5,4.5,5.0,Saison / Farmhouse Ale,Heartland Brewery Union Square,1,-0.23191258311271667
Heartland Brewery Mother's Milk Maibock,3.8,3.7,3.8,3.9,3.8,7.0,Maibock / Helles Bock,Heartland Brewery Union Square,5,0.46534162759780884
Heartland Brewery Mr. Atlas Imperial Pale Ale,4.166666666666667,3.6666666666666665,4.0,3.8333333333333335,4.166666666666667,8.4,American Double / Imperial IPA,Heartland Brewery Union Square,3,-0.2876265347003937
Heartland Brewery Not Tonight Honey Porter,3.6666666666666665,3.75,3.8333333333333335,3.7083333333333335,3.8333333333333335,6.673506493506492,American Porter,Heartland Brewery Union Square,12,0.21495984494686127
Heartland Brewery Octoberfest,3.6666666666666665,3.6666666666666665,3.0,3.1666666666666665,3.3333333333333335,5.94,Märzen / Oktoberfest,Heartland Brewery Union Square,3,0.37413153052330017
Heartland Brewery Old Faithful Steam Ale,4.0,4.0,4.0,4.0,4.0,5.32,California Common / Steam Beer,Heartland Brewery Union Square,1,-0.054384857416152954
Heartland Brewery Old Red Nose Ale,3.8,3.65,3.65,3.6,3.7,5.0,Fruit / Vegetable Beer,Heartland Brewery Union Square,10,-0.01621389389038086
Heartland Brewery Oren's Daily Porter,4.0,4.5,4.0,4.5,3.5,6.0,American Porter,Heartland Brewery Union Square,1,0.21495984494686127
Heartland Brewery Rooster Red Ale,3.581081081081081,3.445945945945946,3.7432432432432434,3.635135135135135,3.5,5.5,American Amber / Red Ale,Heartland Brewery Union Square,37,-0.3161865174770355
Heartland Brewery Smiling Pumpkin Ale,3.475,3.725,3.8,3.425,3.475,5.92,Pumpkin Ale,Heartland Brewery Union Square,20,-0.16292431950569153
Heartland Brewery Stumbling Buffalo Brown,4.0,4.0,4.25,4.25,4.0,5.0,English Brown Ale,Heartland Brewery Union Square,2,-0.25647035241127014
Heartland Brewery Summertime Apricot Ale,3.40625,3.4375,3.46875,3.40625,3.46875,5.3757142857142854,Fruit / Vegetable Beer,Heartland Brewery Union Square,16,-0.01621389389038086
Heartland Sheep's Secret Scotch Ale,3.75,3.5,4.0,4.25,3.75,6.5,Scottish Ale,Heartland Brewery Union Square,2,-0.2322547733783722
Heartland Weiss,3.5,3.75,3.25,3.5,4.0,5.0200000000000005,Hefeweizen,J.T. Whitney's Pub & Brewery,2,0.6190725564956665
Heartwood (2010 Symposium Ale),3.6923076923076925,3.769230769230769,3.8461538461538463,3.8846153846153846,3.8846153846153846,10.5,American Strong Ale,Goose Island Beer Co.,13,-0.3154928982257843
Heather,4.0625,3.90625,3.8125,3.84375,3.90625,4.9,Scottish Gruit / Ancient Herbed Ale,Minneapolis Town Hall Brewery,16,-0.20062407851219177
Heather Ale,3.5,3.5,3.5,3.611111111111111,3.7777777777777777,5.4,Scottish Gruit / Ancient Herbed Ale,Amherst Brewing Co.,9,-0.20062407851219177
Heatherdale Ale,4.0,4.5,4.25,4.0,4.5,6.36,Scottish Gruit / Ancient Herbed Ale,Gulf Islands Brewing,2,-0.20062407851219177
Heatseeker,3.4375,3.6875,3.8125,3.6875,3.6875,6.1,Herbed / Spiced Beer,Alley Kat Brewing Company,8,0.009793311357498169
Heaven,3.611111111111111,3.6666666666666665,3.7222222222222223,3.8333333333333335,3.888888888888889,5.0,Munich Dunkel Lager,Jämtlands Bryggeri AB,9,0.2676950991153717
Heaven's Helles,4.4,3.7,4.0,3.5,4.0,5.3,Munich Helles Lager,New Old Lompoc Brewery,5,0.29436808824539185
Heavenly Cream Ale,3.5,3.5,3.75,3.5,3.25,4.0,American Blonde Ale,Roosters Brewing Company and Restaurant,2,-0.2778026759624481
Heavenly Hefeweizen,4.0,3.5,3.5,2.5,4.0,5.9,Hefeweizen,Half Moon Restaurant & Brewery,1,0.6190725564956665
Heavens Door,5.0,3.5,3.0,4.5,4.5,9.0,American Barleywine,Hamanako Brewery,1,-0.10246458649635315
Heavy Handed Hops,3.75,3.4166666666666665,3.8333333333333335,3.5,3.8333333333333335,6.1,American IPA,Legacy Brewing Co.,6,-0.28257158398628235
Heavy Metal,4.0,4.0,4.0,4.0,3.75,9.0,Schwarzbier,Beer Factory,2,0.5450350046157837
Heavy Petti,3.25,4.0,4.5,3.5,3.5,8.7,American Double / Imperial IPA,Karl Strauss Brewing Company,2,-0.2876265347003937
Heavy Stout,4.0,3.5,4.0,3.0,3.5,6.42,American Stout,Maumee Bay Brewing Company,1,-0.22222724556922913
Heavy Weizen (Imperial Unfiltered Wheat Ale),3.798076923076923,3.9350961538461537,3.8725961538461537,3.8509615384615383,3.858173076923077,8.0,Hefeweizen,Southern Tier Brewing Company,208,0.6190725564956665
Heavyweight Rye Double IPA,1.0,2.5,2.5,1.0,1.0,9.2,American Double / Imperial IPA,Bandwagon Brew Pub,1,-0.2876265347003937
Hebckoe,2.75,3.25,3.0,3.25,2.75,4.6,Euro Pale Lager,Baltika Breweries,2,0.1341695338487625
Hebden's Wheat,3.25,3.0,3.25,3.0,3.5,4.5,Witbier,Little Valley Brewing Ltd,2,0.44524097442626953
Hebridean Gold Porridge Oat Ale,3.772727272727273,3.590909090909091,3.6363636363636362,3.8181818181818183,3.6363636363636362,4.3,English Bitter,Isle Of Skye Brewery,11,0.18195044994354248
Hector Tripel,4.25,4.0,4.0,4.25,3.75,8.2,Tripel,Brouwerij Traagwater,2,0.4301151633262634
Hedge House Helles,4.5,4.0,4.0,4.0,4.5,5.4,Munich Helles Lager,New Old Lompoc Brewery,1,0.29436808824539185
Hedgerow Autumn Berry Ale,3.5,3.75,3.5,3.5,3.5,5.8,Fruit / Vegetable Beer,Van Dieman Brewing,4,-0.01621389389038086
Hedonism Ale,3.7341772151898733,3.7816455696202533,3.9240506329113924,3.731012658227848,3.7658227848101267,7.1,American Amber / Red Ale,Legacy Brewing Co.,158,-0.3161865174770355
Heerenbier,4.1,3.8,4.0,3.9,4.1,8.5,Flanders Red Ale,Huisbrouwerij Boelens,5,-0.09966769814491272
Hef,3.8333333333333335,4.0,3.1666666666666665,3.3333333333333335,3.3333333333333335,5.0,Hefeweizen,Croucher Brewing Co.,3,0.6190725564956665
Hefe,2.0,3.0,3.0,2.5,2.5,4.6,Hefeweizen,Abbey Wright Brewing Co.,1,0.6190725564956665
Hefe Weizen,3.895348837209302,3.7325581395348837,3.86046511627907,3.7209302325581395,3.7674418604651163,5.641935483870968,Hefeweizen,Minneapolis Town Hall Brewery,43,0.6190725564956665
Hefe Weißbier,3.5,4.0,4.0,4.0,3.5,5.2,Hefeweizen,Staffelberg Bräu Fam. Geldner-Wehritz,1,0.6190725564956665
Hefe-Dampfbier,4.0,4.0,4.0,4.0,4.5,5.0200000000000005,Hefeweizen,The Tap Brewing Company,1,0.6190725564956665
Hefe-Hawks-Win,3.6666666666666665,3.6666666666666665,3.8333333333333335,3.1666666666666665,3.6666666666666665,5.0200000000000005,Hefeweizen,Goose Island Beer Co.,3,0.6190725564956665
Hefe-Weissbier,3.5,3.5,3.5,4.0,3.5,5.0,Hefeweizen,Le Ble D'or,1,0.6190725564956665
Hefe-Weisse,2.5,2.5833333333333335,3.0833333333333335,2.4166666666666665,2.4166666666666665,5.0200000000000005,Hefeweizen,Heiner Brau,6,0.6190725564956665
Hefe-Weizen,3.6,3.45,3.55,3.75,3.65,5.5,Hefeweizen,John Harvard's Brewery & Ale House,10,0.6190725564956665
Hefe-Wheat,3.0,3.5,3.5,4.0,3.0,5.0200000000000005,Hefeweizen,Bandwagon Brew Pub,1,0.6190725564956665
HefeWeizen,3.2435897435897436,3.2948717948717947,3.2564102564102564,3.141025641025641,3.141025641025641,5.2,Hefeweizen,Weyerbacher Brewing Co.,39,0.6190725564956665
Hefeweisen,3.5,3.5,3.25,3.5,3.25,5.0200000000000005,Hefeweizen,Grand Rapids Brewing Co,2,0.6190725564956665
Hefeweisse,3.75,3.75,3.5,3.5,3.5,5.0200000000000005,Hefeweizen,Tun Tavern,2,0.6190725564956665
Hefeweizen,3.774834437086093,3.69757174392936,3.6258278145695364,3.6059602649006623,3.662251655629139,5.133086734693878,Hefeweizen,Long Trail Brewing Co.,453,0.6190725564956665
Hefeweizen Hell,3.5,3.0,3.75,3.5,3.25,5.4,Hefeweizen,Schwarzbräu GmbH,2,0.6190725564956665
Hefeweizen With Lemon Herb Tea,4.0,3.5,4.0,4.5,4.0,6.0,Herbed / Spiced Beer,BJ's Restaurant & Brewhouse,1,0.009793311357498169
Hefewizen,4.5,4.0,3.0,3.5,4.5,4.8,Hefeweizen,Ellicottville Brewing Co.,1,0.6190725564956665
Heff-a's Weizen,4.0,3.5,3.5,3.75,3.75,5.0200000000000005,Hefeweizen,Hoppy Brewing Co.,2,0.6190725564956665
Heidelberg Lager,2.75,2.25,2.375,2.25,2.25,5.2,American Adjunct Lager,Pabst Brewing Company,4,0.043954282999038696
Heidelberger 1603 Pilsner,4.5,3.5,4.5,4.75,4.0,4.8,German Pilsener,Heidelberger Brauerei GmbH,2,0.5836557149887085
Heidelberger Frisch,4.5,3.25,3.75,3.75,4.0,4.5,Dortmunder / Export Lager,Vetter Alt Heidelberger Brauhaus Neuenheim,2,0.390900582075119
Heidelberger Hefe Weizen Hell,3.0,3.0,2.5,3.5,3.5,5.0,Hefeweizen,Heidelberger Brauerei GmbH,1,0.6190725564956665
Heidelberger Pils,3.0,2.5,3.5,2.5,3.0,4.7,German Pilsener,Heidelberger Brauerei GmbH,1,0.5836557149887085
Heidelberger Premium Export,3.0,2.5,4.0,2.5,2.5,5.4,Dortmunder / Export Lager,Heidelberger Brauerei GmbH,1,0.390900582075119
Heidelberger Weihnachtsbier,3.0,3.5,4.0,3.0,2.75,5.4,Märzen / Oktoberfest,Heidelberger Brauerei GmbH,2,0.37413153052330017
Heileman's Special Export,3.42,2.85,2.91,2.87,3.07,5.16,Dortmunder / Export Lager,Pabst Brewing Company,50,0.390900582075119
Heine Brothers Coffee Stout,3.787878787878788,3.878787878787879,4.0,3.4545454545454546,3.696969696969697,5.9,Oatmeal Stout,Bluegrass Brewing Co. - East St. Matthew's,33,-0.09642744064331055
Heine The Elder Double Espresso Stout,4.333333333333333,4.166666666666667,4.666666666666667,4.5,4.5,10.0,Oatmeal Stout,Bluegrass Brewing Co. - East St. Matthew's,3,-0.09642744064331055
Heineken Dark Lager,3.357142857142857,3.2331932773109244,3.4705882352941178,3.186974789915966,3.30672268907563,5.0,Euro Dark Lager,Heineken Nederland B.V.,238,0.1586175411939621
Heineken Lager Beer,3.0252365930599368,2.512223974763407,2.8742113564668768,2.841876971608833,2.7492113564668768,5.0,Euro Pale Lager,Heineken Nederland B.V.,1268,0.1341695338487625
Heineken Oud Bruin,2.5526315789473686,2.9473684210526314,3.3947368421052633,2.526315789473684,2.5789473684210527,2.5,Euro Dark Lager,Heineken Nederland B.V.,19,0.1586175411939621
Heineken Pilsener,3.125,2.525,3.225,2.975,2.825,5.0,German Pilsener,Heineken Nederland B.V.,20,0.5836557149887085
Heineken Premium Light Lager,2.628888888888889,2.2022222222222223,2.588888888888889,2.3866666666666667,2.2577777777777777,3.3,Light Lager,Heineken Nederland B.V.,225,0.08549386262893677
Heineken Tarwebok,3.75,3.607142857142857,3.642857142857143,3.607142857142857,3.7857142857142856,6.5,Weizenbock,Heineken Nederland B.V.,14,0.5409967303276062
Heisman Watch Pale Ale,4.0,3.5,3.5,2.5,3.5,5.5,American Pale Ale (APA),Little Apple Brewing Company,1,-0.3648636043071747
Helderbräu Dunkel,4.0,4.0,4.0,4.0,4.0,4.0,Munich Dunkel Lager,Helderbräu Brewery,1,0.2676950991153717
Helderbräu Lager,3.75,3.25,3.5,4.0,3.75,4.0,Munich Helles Lager,Helderbräu Brewery,2,0.29436808824539185
Helderbräu Märzen,3.5,4.0,4.0,3.0,3.5,4.0,Märzen / Oktoberfest,Helderbräu Brewery,1,0.37413153052330017
Helderbräu Pilsner,4.0,2.5,3.5,3.0,4.0,4.0,German Pilsener,Helderbräu Brewery,1,0.5836557149887085
Helene Heather,4.0,4.0,3.5,3.5,4.0,5.5,Scottish Gruit / Ancient Herbed Ale,Nørrebro Bryghus,2,-0.20062407851219177
Heles Bock,4.0,3.0,4.0,3.5,4.0,6.0,Weizenbock,Amos Howard's Brew Pub,1,0.5409967303276062
Helga's Big Jugs,5.0,4.0,3.0,4.0,4.5,5.0,Belgian Pale Ale,Fox And Hounds / Houston Brewery Company,1,-0.17921850085258484
Helheim Black India Pale Ale,3.0,3.0,2.6666666666666665,2.6666666666666665,3.1666666666666665,7.900000000000001,American Black Ale,Solvang Brewing Company,3,-0.33364155888557434
Helios Tripplebock,3.0,4.5,4.5,3.0,3.0,9.5,Doppelbock,Gasthaus-Brauerei Braustelle,1,0.4923686683177948
Helium,4.0,3.5,3.5,3.75,3.75,5.0,Maibock / Helles Bock,Brasserie Dieu Du Ciel,2,0.46534162759780884
Hell,4.0,3.611111111111111,3.5,3.75,3.9444444444444446,5.1,Munich Helles Lager,Jämtlands Bryggeri AB,18,0.29436808824539185
Hell Bier,2.5,2.75,3.0,2.5,2.25,4.7,Euro Pale Lager,Birra Peroni Industriale S.p.A.,2,0.1341695338487625
Hell Export Lager,4.0,3.5,3.0,3.0,3.25,5.3,Dortmunder / Export Lager,Moylan's Brewery,2,0.390900582075119
Hell For Certain,3.6357142857142857,3.6285714285714286,3.7285714285714286,3.557142857142857,3.6214285714285714,6.6,Belgian Dark Ale,Bluegrass Brewing Co. - East St. Matthew's,70,-0.16723307967185974
Hell Spawn,4.357142857142857,4.071428571428571,4.071428571428571,4.357142857142857,4.428571428571429,10.5,American Double / Imperial IPA,The Shed Restaurant & Brewery,7,-0.2876265347003937
Hell's Bock,3.7,3.6625,4.0375,3.675,3.675,8.0,Maibock / Helles Bock,Rock Art Brewery,40,0.46534162759780884
Hell's Gate Lager,1.9,2.0,2.6,1.9,1.8,5.0,American Pale Lager,Hell's Gate Brewing Company,5,-0.09554329514503479
Hell's Gate Pale Ale,1.9,2.4,2.7,2.3,1.8,5.0,American Pale Ale (APA),Hell's Gate Brewing Company,5,-0.3648636043071747
Hell's Keep,3.738095238095238,3.738095238095238,3.880952380952381,3.6666666666666665,3.7142857142857144,7.75,Belgian Strong Pale Ale,Squatters Pub Brewery,21,-0.18522727489471436
Hellbender,3.75,3.75,3.8,3.7,3.95,6.673506493506492,American Porter,Sprague Farm & Brew Works,10,0.21495984494686127
Helldorado,4.5,4.5,4.0,4.0,4.5,13.0,American Barleywine,Firestone Walker Brewing Co.,1,-0.10246458649635315
Heller Bock,4.0,3.5,3.6,4.0,3.9,6.82,Maibock / Helles Bock,Dinkelacker-Schwabenbraeu AG,5,0.46534162759780884
Heller Hound Bock Beer,3.6102362204724407,3.5511811023622046,3.590551181102362,3.6141732283464565,3.6181102362204722,6.2,Maibock / Helles Bock,Flying Dog Brewery,127,0.46534162759780884
Heller Hound Old Ale,3.75,3.75,4.0,4.0,4.0,8.1,Old Ale,Flying Dog Brewery,2,-0.208486407995224
Heller Stern,3.0,3.25,3.0,2.75,3.25,5.0,Dortmunder / Export Lager,Brauhaus Südstern,2,0.390900582075119
Heller Than Thou,2.5,3.5,4.0,4.0,2.5,8.75,Maibock / Helles Bock,Dale Bros. Brewery,1,0.46534162759780884
Helles,3.9375,3.375,3.65625,3.84375,3.75,5.2375,Maibock / Helles Bock,Hopfenstark,16,0.46534162759780884
Helles Alt,4.2,3.5,4.1,3.8,3.8,5.76,Altbier,The Vermont Pub & Brewery,5,0.5084108114242554
Helles Belles,3.6666666666666665,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.5,5.3,Munich Helles Lager,The Tap Brewing Company,3,0.29436808824539185
